title,video_id,channel_title,channel_id,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
Never Get Involved With a Man On The Rebound' | Miami Vice,lb8fMlFLrvE,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2020-10-16T16:00:30Z,"At late night on Crockett’s boat,  Gina and Crockett have an honest talk about their relationship. 

From Miami Vice Season 1 Episode 1' Brother's Keeper': Miami detective Sonny Crockett reluctantly teams with New York City cop Rico Tubbs when both of them end up pursuing a drug dealer who killed their respective partners

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice #donjohnson #philipmichaelthomas #saundrasantiago #tvshow","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,Gina,Miami Vice fist season,Miami Vice fist episode,Miami Vice full episode,Miami Vice best moment,Miami vice Chase,Martin Castillo,Saundra Santiago,Gina and Crockett,Miami Vice love story",24,97476,1123,154,PT3M53S,hd,public
Crockett's New Informant | Miami Vice,OQI-svlsTB8,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2020-11-21T16:00:06Z,"To catch a group of Jamaican gunmen who are ripping drug dealers, Tubbs and Crockett need to team up with a charming streetwise informant (Charlie Barnett).  

From Miami Vice Season 1 Episode 3 'Cool Runnin': Crockett and Tubbs must enlist the help of an unreliable petty thief to bust a drug operation run by a trio of homicidal Jamaicans.

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice #charliebarnett #donjohnson #philipmichaelthomas","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,miami vice full episode,jan hammer,crocketts theme,Charlie Barnett,miami vice best scene,miami vice best moments,miami vice best music scenes,miami vice guest stars,miami vice guest stars before they were famous,miami vice guest actors,miami vice cool,miami vice cool runnin,miami vice cool scenes",24,96157,1275,118,PT5M26S,hd,public
Shootout On The Docks | Miami Vice,C_Wc4tMiYmw,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2021-03-27T19:00:02Z,"Crockett and Tubbs take a boat to meet with drug dealers only to find it is another trap set by Glide (Ned Eisenberg)  and Zabado. They manage to escape the boathouse before it explodes. 

From Miami Vice Season 2 Episode 13 'Yankee Dollar': When Crockett sees his stewardess girlfriend die from smuggling balloons of cocaine into the country, he and Tubbs go undercover to expose the ring. 

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice","zabado miami vice,miami vice charlie glide,miami vice yankee dollar full episode,Ned Eisenberg,It's Karma,Charlie,miami vice season 2 episode 13,yankee dollar miami vice,miami vice yankee dollar,Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,miami vice explosion,Zabado,miami vice trailer,miami vice season 2,Clayton Rohner,Pepe Serna,Yankee dollar",24,91124,1354,141,PT6M2S,hd,public
Crockett Is Off the Street | Miami Vice,VX_HdE2LAlo,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2022-12-15T18:00:17Z,"Crockett is at Jeffrey's bedside again, then goes to DiTello's office, and after a long period of staring at one another leaves without saying anything, heading for OCB. Castillo calls him in to his office, asking where he was, since he didn't call and tell anyone where he went, and informs Crockett he's off the street, despite the fact the department cleared him in the shooting.

From Season 4 Episode5  ""Child’s Play"": Crockett agonises after a weapons-smuggling probe ends in a boy's death, taking the chance to try and reconnect with his estranged son.

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,miami vice fist episode,miami vice 2021,miami vice best moments,miami vice theme,miami vice full episode,miami vice chase,miami vice fist season,miami vice best scene,miami vice soundtrack,miami vice intro,miami vice don johnson,miami vice crockett,miami vice full episodes free,miami vice episodes",24,88404,717,62,PT3M17S,hd,public
A Trap For Lombard | Miami Vice,mG8ocWXjx5Q,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2020-12-05T16:00:26Z,"The Vice division team hunts for a crime boss, ""Al"" Lombard (Dennis Farina). To catch him, Crockett and Tubbs brought down a dirty cop DeMarco to organize the meeting on the boss's yacht. 

From Miami Vice Season 1 Episode 6 'One Eyed Jack': Crockett attempts to help an old flame-free herself from a racketeer, then is framed for taking bribes. Martin Castillo becomes the squad's new lieutenant.

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice #donjohnson #tvshow #philipmichaelthomas #classic","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,Dennis Farina,miami vice best scene,miami vice best moments,miami vice cool scenes,miami vice coolest scene,miami vice full movie,miami vice shootout",24,87052,1018,113,PT4M40S,hd,public
The Powerboat Race | Miami Vice,ZoxGJgBFtNo,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2021-01-04T16:00:09Z,"During the race with a drug dealer McCarthy, Crockett, Tubbs, and Zito discover how he smuggles his drugs into Miami - by using two identical boats. 

From Miami Vice Season 1 Episode 8 'The Great McCarthy': Crockett and Tubbs get involved in the world of offshore powerboat racing and drug smuggling.

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,don johnson crockett,don johnson crocketts theme,miami vice best,miami vice best music scenes,miami vice best scene,miami vice don johnson,miami vice fist season,miami vice full episodes,miami vice full episodes free,miami vice full movie,miami vice boat scene,miami vice boat race scene",24,86047,1021,111,PT5M47S,hd,public
Crockett Meets Caitlin For The First Time | Miami Vice,12FHxyik3X4,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2021-10-23T19:00:02Z,"The love story begins on Miami Vice! Castillo pulls Crockett off an arms investigation so he can guard Caitlin until she testifies at Lowe's trial because he ""blends in with the music crowd"". Crockett is annoyed, thinking this is all a publicity stunt, but agrees to the assignment.

From Miami Vice Season 4 Episode 8  “Like a Hurricane”: Crockett is assigned to protect a witness in a payola case, and ends up falling in love.

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,miami vice theme,miami vice soundtrack,miami vice intro,miami vice in the air tonight,miami vice lifestyle,miami vice 2021,miami vice boat scene,miami vice season 4 episode 22,miami vice season 4 episode 1,miami vice caitlin,miami vice caitlins death,miami vice sonny and caitlin,sonny crockett and caitlin",24,85335,1057,144,PT3M20S,hd,public
Burnett Survives Car Explosion | Miami Vice,ehUbJr8Yq1o,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2021-06-16T19:00:18Z,"This is Miami Vice  Season 5! After watching boxers train, Burnett heads for his limo with Celeste, but she pretends to go back into the arena for her purse. As Burnett approaches the limo his bodyguards discreetly walk away. Celeste, scared and conflicted, runs out and calls Burnett, who throws himself behind a car just as the limo explodes, badly injuring him.

From Miami Vice Season 5 Episode 2  'Redemption in Blood':  Burnett begins to remember who he really is, as Tubbs and the rest of the squad decide he must be taken down.

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,miami vice theme,miami vice soundtrack,miami vice 2021,don johnson miami vice,miami vice boat scene,sonny crockett shooting,sonny crockett gets shot,Redemption in Blood,miami vice sonny burnett,Miami vice lifestyle,miami vice theme jan hammer,miami vice theme extended version",24,84232,1357,150,PT6M42S,hd,public
Sonny Crockett Becomes Sonny Burnett | Miami Vice,Ix2H-Q1H6no,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2021-06-01T19:00:03Z,"Julia Roberts on Miami Vice! When Crockett begins to function properly again, the on-site doctor tells him he's Sonny Burnett, a drug dealer, and warns him about Gutierrez. Burnett (whose memory is still foggy) arrives at Manolo's place in Fort Lauderdale and meets Polly Wheeler (Julia Roberts), Manolo's assistant. 

From Miami Vice Season 4 Episode 22  'Mirror Image': After an explosion on a dealer's boat, Crockett suffers amnesia. Taken in by the very drug boss he had been investigating, he comes to believe he truly is Sonny Burnett and goes to work for the dealer. 

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice #JuliaRoberts","julia roberts miami vice,miami vice julia roberts,miami vice mirror image,Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,miami vice full movie,miami vice full episode,miami vice best moments,don johnson crockett,Julia Roberts,miami vice iconic scene,miami vice full episodes free,miami vice 2021,julia roberts young,mirror image,Miami vice season 4",24,83132,1158,143,PT4M13S,hd,public
"“Go ahead, Mosca! Make it easy!” | Miami Vice",#NAME?,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2021-05-15T19:00:00Z,"One of iconic Miami Vice episode ending:  under questioning from a reporter (Julie Ann Sipos) among the swarm of media gathered on the courthouse steps, Mosca insists he's been the victim of a government vendetta. Terry arrives at the courthouse with a gun intent on killing Mosca for having his father killed, but Crockett manages to talk him out of it.

From Miami Vice Season 4 Episode 1  'Contempt of Court': Crocket goes to jail to protect his source when he and Tubbs tackle organized crime.

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,miami vice (tv program),philip michael thomas miami vice,miami vice 2021,miami vice rare,miami vice phil collins,miami vice 2021 trailer,miami vice 2021 tv show,miami vice 2021 soundtrack,miami vice 2021 teaser,miami vice 2021 theme,miami vice 2021 new series,miami vice 2021 release date",24,80132,1163,92,PT3M36S,hd,public
"Even Fat Cats Fry, Calderone' | Miami Vice",MjTn1LyRLgs,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2020-11-14T15:00:12Z,"Calderone is going to kill Crockett but at the last moment, Tubbs and Angelina appear on the door. 

From Miami Vice Season 1 Episode 5 'Calderone's Return: Part 2 - Calderone's Demise': While on the trail of Calderone in Bimini, Tubbs falls in love with a woman who forces him to consider his loyalties. 

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice #tvshow #donjohnson #classic #philipmichaelthomas","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,Miami Vice fist season,Miami Vice fist episode,Miami Vice full episode,Miami Vice best moment,Miami vice Chase,Martin Castillo,Lieutenant Castillo",24,79766,1102,148,PT3M52S,hd,public
"In 1985, Miami Vice Theme peaked at number one on the Billboard Hot 100  🔥  #shorts #miamivicetheme",UOzp8VR6qB8,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2023-01-27T16:00:28Z,"*First Line*

From Season * Episode* 'Episode Name': Episode Synopsis

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas",24,75592,5071,261,PT1M,hd,public
Crockett and Caitlin Escapes on Crockett's SCARAB | Miami Vice,qvKKpsHdFjE,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2021-10-13T19:00:14Z,"Miami Vice Iconic Moment! Crockett's assignment to protect a key witness (Sheena Easton) in a payola scandal evolves into an unexpected relationship.

From Miami Vice Season 4 Episode 8  “Like a Hurricane”: Crockett is assigned to protect a witness in a payola case, and ends up falling in love.
Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,Sheena Easton,sheena easton for your eyes only,sheena easton morning train,sheena easton strut,sheena easton miami vice,sheena easton miami vice episodes,sheena easton miami vice wedding,don johnson sheena easton miami vice,miami vice season 4 episode 22,miami vice season 4 soundtrack",24,74952,1109,104,PT5M7S,hd,public
Freeze! Miami Vice! | Miami Vice,Ynp1WuuuDuY,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2020-11-30T16:00:08Z,"When someone does a crime in Miami, they need to be ready that these two gonna break the door down with the iconic ""Freeze! Miami Vice!"" 

From Miami Vice Season 1 Episode 6 'One Eyed Jack': Crockett attempts to help an old flame-free herself from a racketeer, then is framed for taking bribes. Martin Castillo becomes the squad's new lieutenant.

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice #donjohnson #philipmichaelthomas #tvshow #classic","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,freeze miami vice,rico tubbs,phillip michael thomas,miami vice cool scenes,miami vice coolest scene,miami vice best scene,miami vice best moments,miami vice fight scene,miami vice fight,miami vice one eye jack",24,72810,1073,94,PT4M30S,hd,public
Young Helena Bonham Carter on Miami Vice | Guest Stars | Miami Vice,G469Quj2wEE,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2021-09-13T18:00:06Z,"Long before Helena Bonham Carter was a Fairy Godmother in Cinderella, she was a scheming drug addict, or at least she played one on Miami Vice! 

From Miami Vice Season 3 Episode 15  Duty and Honor' and Season 3 Episode 16  'Theresa'. 

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice #HelenaBonhamCarter","helena bonham carter miami vice episode,helena bonham carter miami vice,young helena bonham carter,Miami Vice Full Episodes,Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett,Tubbs,Miami Vice Clips,Don Johnson,Philip Michael Thomas,helena bonham carter,tim burton,the crown,helena bonham carter interview,helena bonham carter graham norton,helena bonham carter fight club,helena bonham carter the crown,young helena bonham carter interview,Miami vice theme",24,71769,1115,181,PT10M15S,hd,public
Miami Vice - Intro Opening Theme [HD],PJu07uYJWx4,Miami Vice,UC3wUBNcVSQrmRLeCeziqVkw,2021-01-28T14:12:49Z,"Join us on Facebook : http://www.facebook.com/MiamiVice

NBC owns all copyright to this video and it is used here for informational & entertainment purposes only. No infringement intended.

Miami Vice - Intro Opening Theme Widescreen (HD)","Miami Vice,Don Johnson,Philip Michael Thomas,James Sonny Crockett,Ricardo Rico Tubbs,Michael Mann,Television,TV,Theme,HD",1,70274,1008,53,PT1M2S,hd,public
Tubbs And Angelina's Romance | Miami Vice,9FgPslA_Q9w,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2020-11-09T17:00:03Z,"To get closer to Calderone, Tubbs starts dating a daughter of the drug lord who killed his brother. Suspecting Tubbs's interest in Angelina is more than professional, Crockett reminds him of their reason for being there. 

From Miami Vice Season 1 Episode 5 'Calderone's Return: Part 2 - Calderone's Demise': While on the trail of Calderone in Bimini, Tubbs falls in love with a woman who forces him to consider his loyalties. 

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice #philipmichaelthomas #classic #tvshow","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,Miami Vice fist season,Miami Vice fist episode,Miami Vice full episode,Miami Vice best moment,Miami vice Chase,Martin Castillo Lieutenant Castillo,Phanie Napoli",24,69840,883,114,PT8M20S,hd,public
Crockett’s Mental Health Problems | Miami Vice,cy2TXBqeU0o,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2022-01-22T19:00:14Z,"Crockett arrives at the psychiatrist's office for intensive therapy, joking it's the same process as an interrogation of prisoners in Vietnam. He talks about how even after the therapy is over, he still has to live his life, which he isn't happy with, including his recent shooting of Santiago. 

From Miami Vice Season 5 Episode 11  “Miami Squeeze”: Crockett recruits the young cop from the Line of Fire episode to assist in an investigation of a dandy British drug lord and his operation in Miami, which includes the son of an anti-drug legislator. Also, Sonny visits a shrink.

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,miami vice fist episode,miami vice full episode,mental health,miami vice best moments,funny videos,vice presents,miami vice mental health,don johnson miami vice stories,mental health nursing,rico tubbs,miami vice fist season,mental health awareness",24,69584,1258,178,PT5M3S,hd,public
Penn Jillette as 'Jimmy Borges' | Guest Stars | Miami Vice,Mai2fNWz1zk,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2021-12-06T19:00:05Z,"Penn Jillette on Miami Vice! Jimmy Borges was an electronics distributor but was also a drug distributor in heavy volume located in New York City, a friend of Miami drug dealer Newton Blade who referred James ""Sonny"" Crockett and Ricardo ""Rico"" Tubbs to him to unload a supply of confiscated drugs from Metro-Dade.

From Miami Vice Season 2 Episode 1 'The Prodigal Son': Episode Synopsis

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice #PennJillette","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,Penn Jillette,Penn ji,penn jillette,penn jillette gift of a bible,penn jillette atheism,penn jillette libertarian,penn jillette joe rogan,penn jillette religion,penn jigmaster 500,penn jillette interview,penn jillette i love you dog,penn jillette big think,pen jillette miami vice,crockett and tubbs boss",24,63972,999,151,PT8M54S,hd,public
Crockett Rescues Trudy | Miami Vice,D0HSDcvmQd4,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2021-04-12T18:00:06Z,"In this episode of Miami Vice, Wavey Davey and his accomplice Bruce, who holds them at gunpoint and tell them Trudy has been taken, demanding $500,000 in the next three hours if they ever want to see her alive again.

From Miami Vice Season 1 Episode 15  'Smuggler's Blues': Someone in law enforcement is murdering drug dealers and their families in cold blood. To find the culprit, Crockett and Tubbs go undercover and travel to Colombia with a laid-back pilot to pose as dealers.

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice #DonJohnson #80s","crockett saves trudy,trudy miami vice,miami vice trudy,miami vice colombia,miami vice smugglers blues,miami vice smuggler's blues,miami vice 2021,Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,miami vice theme,miami vice full epidsodes,miami vice episodes,Smuggler's Blues,miami vice season 1,classic TV,Olivia Brown,smugglers blues,Miami vice scene",24,63937,684,40,PT3M15S,hd,public
Castillo Shoots Jack Gretsky | Miami Vice,Ix1rG3G_nFM,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2021-02-10T20:00:09Z,"Castillo shoots an old friend from his days in the CIA, who's now become a leader in the criminal underworld.

From Miami Vice season 2 episode 8 ""Bushido': Castillo is forced to choose between friendship and duty when Jack Gretsky, his best friend from his days in Vietnam with the CIA, reemerges from the criminal underground complete with a Russian wife who is being pursued by the KGB.

Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,season 1,edward james olmos,miami vice 2021,miami vice castillo,miami vice castillo samurai,Castillo,Dean Stockwell,Jack Gretsky,miami vice,miami vice theme,miami vice best scene,miami vice best moments,miami vice shootout,miami vice shootout scene,miami vice show",24,61851,1026,159,PT3M56S,hd,public
Castillo Gets Shot | Miami Vice,xGGeAYJPdC0,Miami Vice,UCpEUBRClz0PfM9Q8mq5noDw,2022-02-14T20:30:05Z,"Miami Vice Season 5! Castillo threatens to arrest  Congresswoman Madelyn Woods if she doesn't cooperate (since he can prove it was a setup), and asks her why she's doing this. Just then, Shaw shoots Castillo, then tells Woods he's done everything for her and that they can set up Castillo as they planned. 

From Miami Vice Season 5 Episode 11  “Miami Squeeze”: Crockett recruits the young cop from the Line of Fire episode to assist in an investigation of a dandy British drug lord and his operation in Miami, which includes the son of an anti-drug legislator. Also, Sonny visits a shrink.


Watch Full Episodes of Miami Vice Here: https://www.justwatch.com/us/tv-show/miami-vice

Welcome to the Official Miami Vice Channel on YouTube! Join the iconic vice cop duo Crockett and Tubbs as they take you onto the mean streets of Miami, Florida. 

Subscribe for the most explosive moments from the classic series here: youtube.com/channel/UCpEUBRClz0PfM9Q8mq5noDw?sub_confirmation=1

#MiamiVice","Miami Vice,Sonny Crockett,Ricardo Tubbs,Crockett and Tubbs,Crockett,Tubbs,Miami Vice Full Episodes,Miami Vice Clips,Don Johnson,Philip Michael Thomas,Miami Squeeze,edward james olmos,michael mann,martin castillo,miami vice best moments,lt. martin castillo,tv series,lieutenant castillo,miami vice castillo,anthony yerkovich,television series,rita moreno,rita moreno oscar,rita moreno miami vice,miami vice fist season,castillo miami vice",24,58741,1022,87,PT5M41S,hd,public
